order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
dd69ee5bd3ccd02fee20eea099638d1c,1,83a3590a4f2fe6dbe7fdeff8cbcd0cb2,68cb91daad98a2ea9a6ece3bb78bef4d,2018-09-04 10:57:19,278.54,5.64
cdd9b06dbaecbec2b75d9ab5104fbaeb,1,a3f172dc40cf2a105b219c68ccc15903,db0804bbb86a2ae8cb6737bc7dd7cad4,2017-08-03 00:59:35,140.99,31.03
caf2c725bea2f7c3a78aea1d778292de,1,fedba9e0b3cda5d7fc0eb8eb29e89dd4,cb2357341dedccaddd3caca841ddf2a5,2017-02-17 08:18:28,946.26,16.48
caf2c725bea2f7c3a78aea1d778292de,2,65d6a7da1dbabff79132cd80bbcbfb4e,a3dc1b11f96d3bfce8e028565fea78a0,2017-02-17 08:18:28,114.76,26.1
2d5cb98a4c743ba5448afee1af4d8ab9,1,914cdd04bcc075aa81281aead2c47c90,bddae2fea38f6bdefcbae95dc7731ccc,2018-07-20 05:44:03,64.27,27.12
3b7edabaffccfe63eb497ebfa3a7dadd,1,f96a5a9be7a3ede32650baa48a29cea4,a58a3ee2ffaa5f8b14aecbdacee221bf,2017-09-24 22:53:18,145.18,15.96
3b7edabaffccfe63eb497ebfa3a7dadd,2,c0f16ce4cbf1a6a3dbcc5019bfd09af3,ababa9daa57cc65e42f8f692e3971f1d,2017-09-24 22:53:18,160.38,21.7
bcfa56ae4aef020fb3d5e8c4eff9e2cd,1,1a8a7c28e10bbd8efd3d3f0a0ccab5cf,cdbefecfd23c32dc785dfae19cac4bf4,2017-07-19 18:50:53,48.73,23.44
cd6c7fdec5992e3b124fceeb2ea5ce5b,1,abf17bcad86a10faba9faa512ee4bcc6,5bdd5bb73b5a1b7ddfcab1f9ddfd7d28,2017-10-31 14:38:24,26.07,17.72
ddabb0d2ce4b4cb6a6fc6bfdfbfad2b4,1,8edabf9eade5b7c973acbb1e7e5077fc,0bdb4ed721e113dbee13772208fb291b,2018-03-02 09:48:05,194.21,10.01
ef4a7af41eb65fb05e81b41bcdbf2665,1,60615a4b6cd15c3fce2aba8f3eba46bf,f60f639aefdc35dff9c97d16c35f754e,2017-02-16 09:01:44,349.27,29.57
ef4a7af41eb65fb05e81b41bcdbf2665,2,bc1c15f2a2ae1a8d7f9d54dadbcda5bc,719ec6ebdee294eb6dd3ba1028e2cbc3,2017-02-16 09:01:44,260.78,24.92
ef4a7af41eb65fb05e81b41bcdbf2665,3,fae4026b53c4de6edda3037ebdbff1ce,8d9ffd6c8fc3876b8abf0dac167a1fab,2017-02-16 09:01:44,51.6,31.14
f0eafce772dee45dbb3bc2c5f22f4b09,1,bc1c15f2a2ae1a8d7f9d54dadbcda5bc,9c6d0adef3fb7525f7bb3cb0aea8fcae,2018-06-17 09:20:56,326.01,24.26
f0eafce772dee45dbb3bc2c5f22f4b09,2,e1a62d54cc7900b2e2a76eab2fbfcdd3,3e3e33eb43caa50dbaae6adcf7b4b4f5,2018-06-17 09:20:56,1736.12,9.55
5bf9b7eefde65f6f1c5dbb4e37af4bfc,1,ea5d1be275f3ba3386cbc6d29abe43df,e2fd43564ca4c0bce25fe0e94a7dafc7,2017-05-04 03:02:20,364.66,8.12
d4b15fc71addadf2dbdcfdad2c046b62,1,825345b01a0e48afe21ce5c505cc0c3a,ab0d5a9db34af9adcaaacae4c9368b49,2017-01-17 17:45:51,132.58,34.82
c6e817d7339daa0678fdeac95eb08bfd,1,cbe0f4cb79ecbc9cae0f7d3bbe58b0ca,af63f1981d1fdaadf5ab4e2ad46aacd1,2017-06-28 20:05:58,256.11,16.42
c6e817d7339daa0678fdeac95eb08bfd,2,d9b8aced272d74a80bd9c134b1dcbecf,c09e0ca8448fcb1f7aeb4d36caaacfdb,2017-06-28 20:05:58,96.91,29.29
c6e817d7339daa0678fdeac95eb08bfd,3,f4ded237c544e3e7c1715c7facece7eb,7ab5edbdc9e5dc3fb17ffaa224acfc7c,2017-06-28 20:05:58,1119.25,23.93
56f778b40f0e1fbb965e5feef964a730,1,64d106bffb49b6dbfcadd4a4737a965a,4ceeb6f6a7c4cc78a6131fb8a6ae44e7,2017-04-02 01:25:13,200.6,9.38
38a4dadeabea4ffba6abc1bf7bf9d63a,1,2ad741ee0ae4d1f2e727dcd97cfcfdfc,59af3bf1f5a6fedd01a0ae65db73efb7,2018-06-07 21:43:00,158.78,14.82
d3fca60b75dc2bdea5d710c0f230d7af,1,b8d936c0a27daac99d4a07b2cbd34628,96c47cc6f162a50d751eeedd9ebecbf1,2018-02-20 14:00:25,789.73,25.74
ec169ee62eff9df50ce0bfb58ed7777b,1,d53c7b3cdeafab9eacf0c01afd6a6ccf,476ab1dd40cfad52d49d04cb3e6ef4be,2017-02-12 02:18:31,270.1,32.78
7a2bb3009f1feeb7e8d56766f0a9dcee,1,2cba9ccb6b2caddea4adbd5fb73b69eb,4b97d73bcf412b9baa13f457fc8b7bd7,2018-02-22 06:56:04,376.2,29.68
faa640a1a2c92df9adaafce5970dcdec,1,bde54bfeffc7dd9638ac27bde94dbfa2,b17fecebfe7ceced4d31c079ee742b67,2017-11-21 03:12:25,127.14,32.14
81b6ed180a7bd92a58d11cab16e50cd3,1,bda288800884eb6d4efbbdaf80a2ab33,46adc3a0bac0cc70ffe1782bb0a9f615,2017-09-14 19:37:51,372.32,10.1
adab7abbb48f35e7bcfa5ef35c2f6f28,1,98bbf3bc959b0146f95a99a2aeacaea2,a5d95a84ccd1b76f7353b96a370f9da4,2017-06-20 11:57:48,388.37,24.7
adab7abbb48f35e7bcfa5ef35c2f6f28,2,586f35d6fe9a9d17debaaf0373c8fcff,a74726b88e0ca5415d29f9ab76075ba7,2017-06-20 11:57:48,14.45,33.52
aad259cbc7fa6ee31aa39da6fbbdbce6,1,8caaac15dd07a9ce0d2cdc9a006ede6b,0c860b2c240b83ded60a9f6c1c8aded2,2018-07-29 09:52:42,470.86,27.92
7f793de5bc9afdadda353983ef43e5f1,1,23e38acfaeca5c3d83aec9c281d28f52,ff0eedaae9fc1751de58f1b8ece260eb,2018-02-13 15:27:57,733.9,19.96
f4f56b7cb58eba0aced2ac3a9bc61b4e,1,2d2b7afaaf4bf7edffbd8647a58abdb2,92e9feb801316cb84ae23fcdaecf003b,2018-06-02 03:30:24,163.64,15.87
4fab00fb9e1dc7fa88dfccfddebcfabf,1,c00ceebbca4acd0cb9b9cead81f65add,9e2fa5239c996ceb15dcacad141fe889,2017-05-21 02:04:53,53.4,19.68
c45ddbb7e4cddf8bb0c9beab584481d9,1,fe4ffaa2faea99efa2a060eec6f38a97,e4efa443aa61b96add5f06fded3bf7cf,2017-10-05 20:07:17,142.55,9.68
7698d8ccfb4bbcebcf64da88ced98d3b,1,befda49ad7de00fe71c62afc8b1ddda6,a2ffc0b9f8a471fb4deefadd886f6de4,2017-10-12 21:37:54,647.85,34.83
ba4e3db4b8aa67a1c9fbdeb9bb9e691b,1,792083ec815edc5abd7bff9aa5e8deda,40afdb9dc1796edcea1302c4cb0cf58b,2018-08-29 23:24:22,317.31,10.73
e264810723a7c25d0c00945f713ab0ce,1,1531a593db6b327678d6b0e0fe14928e,0fe23e54c15fb0f7daa9cfaacdf476cd,2017-02-21 22:44:12,627.15,14.69
ed6a0d93cafcae3a7a0b4d50dba29eb4,1,9fa9de589e06cc574da02ce2db2fb1fb,e23542ad2206be947fff5b1ea910af89,2018-04-07 07:07:22,47.32,16.29
e3ba4cedabe9ab4c5a950bd9f88e316a,1,d4f7dac2fc51ba19215e3dbf2b8acbdb,afa08b3bd64cc33ea0eae7bac095c78b,2018-02-17 12:02:14,196.5,11.21
e3ba4cedabe9ab4c5a950bd9f88e316a,2,2ad741ee0ae4d1f2e727dcd97cfcfdfc,9c6d0adef3fb7525f7bb3cb0aea8fcae,2018-02-17 12:02:14,235.92,22.75
dad5e8f6dcfbbff1b1b48cdbc976f6ac,1,35d7b9e0f9dbed7a23cafe4740f2689b,d74eaf60d84c68c49b3bfece0eee6e0d,2018-08-04 02:38:01,349.86,13.86
afccdde7943a3fff675cfd69b617283e,1,7f90d60ceb1833dfaa0bcd2c50ce4497,c8ff2f0afacb4cbfae226feda0f71e42,2017-01-23 00:55:58,432.43,8.39
b818fd59c782217cafcecb6cabfbae1c,1,df6ee806a5e8ade76d662ee226ed4fca,d4e93e2c4b36ab42e8cc7f1dd4cf5f8a,2017-09-14 18:54:23,65.86,25.01
9827864b829de54f8b0c4a5d15106d01,1,fcd9fb392d1ebcd32f7adfa75bdef9b4,3dff6f8748377e59f2b794a0f1fccd9a,2017-06-24 02:02:21,418.9,17.05
9827864b829de54f8b0c4a5d15106d01,2,bbd39f0f6ed6af4299222d4fda16b468,f7b4dd3d3fd24be8f52e8899c1f90ea6,2017-06-24 02:02:21,322.57,8.99
9827864b829de54f8b0c4a5d15106d01,3,fcd9fb392d1ebcd32f7adfa75bdef9b4,6cb9acecd8bcf192aaffc7e31afce626,2017-06-24 02:02:21,1231.35,15.58
daecceb66db0bd3fd9aec0d07e9b335f,1,96420288d8d327aafaeeb0e5bffa952b,cade85b2accf633aa9bde86d79aff75a,2017-06-26 13:05:57,102.12,5.97
b64faee1f7dcdfde915fe85ce2e78a3d,1,d39df1ecbfaad8dce65bf2d12b781a4a,18fe6c7a3dc87f2b489cc2ae0abfb286,2018-08-13 21:57:56,479.98,24.61
b64faee1f7dcdfde915fe85ce2e78a3d,2,bb6be83ffe7e2ae0faf3dbb2e83ebabc,bec19c3ad00653fcd6e76f2f7be3efcc,2018-08-13 21:57:56,352.32,18.12
aab6cef0eaa529aabb7aaab7d31dec82,1,d9ed40d8f8ad9b6d7eab36b6d4bbfece,b553a95c09c5e6c05bcc4e50effd0ee8,2017-10-29 18:13:09,57.81,11.54
44c0f8c4fda0d3d8bc4aac4c3ccdbebe,1,96420288d8d327aafaeeb0e5bffa952b,af63f1981d1fdaadf5ab4e2ad46aacd1,2017-12-19 07:25:42,21.69,11.17
44c0f8c4fda0d3d8bc4aac4c3ccdbebe,2,e209da5adaba8eecbd5f2acfba7ec8eb,c5bcfb6d8248b6de3ee010c973eeacc8,2017-12-19 07:25:42,461.15,26.07
f6e378dad99c5a0d3fcfdfb8c00ba7b3,1,0cf2a1f99a6bc7adf1f94421de4551af,fb0de2cfff5c595de9a377adffd9c74a,2017-07-20 19:11:46,150.27,24.98
f6e378dad99c5a0d3fcfdfb8c00ba7b3,2,cf2ac314eab85aeaeadb886de4d36b06,8c3a3eb5e1abddaa240df0a81ecb64dc,2017-07-20 19:11:46,74.58,26.41
f6e378dad99c5a0d3fcfdfb8c00ba7b3,3,ba8da3d91ededebec32d4b558dc90ebb,cdb9a11ddcafd9dde5dafa3f5b8bf7bd,2017-07-20 19:11:46,170.98,24.68
ae08dae9951cddbb8d7ec0ddbca6ce47,1,3aff27b741c9bafc23af1e38eae820f3,ff4684e4e8d5bfabfeabb21778806cd6,2017-10-17 13:17:05,176.12,14.68
ae08dae9951cddbb8d7ec0ddbca6ce47,2,88ccc4cc6d2edbcd434cfedae669a30d,dceb5b4253e10b7843df870ca5be53db,2017-10-17 13:17:05,204.54,7.49
a8c6a2b10bb5cd5c76961e34df2ca7ac,1,5f9d8e59bd5d1ec3b78e3af0d5dcea8c,a3b4fff9d602b42d2f0e2b8cd813ade4,2017-05-03 23:48:15,626.56,33.1
5ac613fb0014deaae7bd77fd7ddb534f,1,0dcc3fed089fafac0b69a5ca556edeba,a74726b88e0ca5415d29f9ab76075ba7,2017-06-08 09:55:05,228.8,17.62
c3f33c76eb32104bbf9c91a59301ff2e,1,8ed79edac682c2bcb792bfc51a2e1167,4ef2e164939c7a7d4009b61ecc18f58a,2018-02-23 02:06:09,122.92,34.38
f1b1bcdbb2bf9fad59c9367bfc1cd31b,1,0ce9cca2ced97a500c0c50abc711dbe3,a29faa5bc6faf4edfeba4becbbcdb75a,2018-01-07 09:02:40,188.89,28.12
b3daac71b4a34fa4cdfae0baec3cce5e,1,0bf1dc4fe69a0d2dc4ecf36b0633c284,4d3f461c56be0e502389fae520e59fbb,2017-08-15 17:53:19,152.62,27.13
ffcd31c1bfea0ffb1b5cec4bd0ee2edc,1,4e9bdbfeecab81eb3ded3a383dad59a7,77d12a3b44fccee5f7bdb467bd70d5c3,2017-05-10 11:10:39,429.24,10.86
ffcd31c1bfea0ffb1b5cec4bd0ee2edc,2,8ac3d73b3afbbba79ecc5e5e4fd1ca02,55905d1c3fb2ecbd1adbca96bba2ac5e,2017-05-10 11:10:39,38.4,26.08
bd7cb7c4993f0bfd4ba1c3afeea1e2aa,1,baf4577efcb3658c500a45dd161bca06,e2d0dbcbaa2305fef7a84556df8fddad,2017-10-20 12:26:39,158.48,33.19
bd7cb7c4993f0bfd4ba1c3afeea1e2aa,2,c0f16ce4cbf1a6a3dbcc5019bfd09af3,e3dc14c2a4dbc5d9e1f89aef05344ed4,2017-10-20 12:26:39,917.35,20.6
a8cc8e4a19be9a8c638df1879302fcde,1,0dfafad084d8e5a7aa78e8cee3aed016,afcc9e7bdb2aef9e2bebbe71f0fb6b79,2018-03-25 05:20:49,1605.96,20.77
2298add7d224d4a072eefdc5b1beb661,1,70dda81ccafbe979c5ba6cb16ad5dff6,423bb5e5b379f2ffae29bfddde6b5523,2017-06-23 21:46:40,182.31,9.0
a381ce84abcedb48e9fdbeecd9aaa7eb,1,3e5c59bfc4a77a610b4ad88f6bcde8aa,55905d1c3fb2ecbd1adbca96bba2ac5e,2017-10-16 08:11:47,189.63,21.74
a381ce84abcedb48e9fdbeecd9aaa7eb,2,2d2b7afaaf4bf7edffbd8647a58abdb2,a3b4fff9d602b42d2f0e2b8cd813ade4,2017-10-16 08:11:47,588.13,10.98
a381ce84abcedb48e9fdbeecd9aaa7eb,3,f2bfc7dccead90abef7ea3ccbadc8ffe,a0ad69c8cf5dca9e66fbcc10e53800fa,2017-10-16 08:11:47,169.55,7.03
07a39f5ad04dccf977c5f3b72d65d844,1,d810a028ce9e1c4878c3e9a9dffaeaf3,a7c1d13847fbaa0dfca1bb844dd6acfa,2018-07-18 02:11:25,471.0,12.0
847aaaefe3fec8c077bf0fd6deedb59c,1,2dfb7fec3ebfef63e03abbb2fa022385,a50a77d2b3b7694ec9302aad8c3d9b95,2017-01-24 15:54:24,72.4,24.22
4a48df54eed657ca08bf69889eeaefe8,1,708c7dacab5cdb892f5c5f23617b7bf7,bacfacfdcbc5a238cfb4beded7c69dda,2017-11-12 17:16:39,391.48,26.57
01f6e871fad1b4fb4ee35cac6d90ca35,1,d256045a1a79d15ef7da5ed0fb4c1d0f,6eece992dcedfeae739b866768a02ddc,2017-05-26 05:40:21,1019.09,20.4
aebcd54d2c60b8a878e521e5e88dce4b,1,5c2cb5208805ee94aae3fafbc4bbdd5e,558955d12af391ec836893fb5e3ab1cf,2017-09-02 00:17:16,60.25,8.75
aebcd54d2c60b8a878e521e5e88dce4b,2,caf74befbbe0c4dfbab51df5f09de42d,afcc9e7bdb2aef9e2bebbe71f0fb6b79,2017-09-02 00:17:16,1050.32,24.91
aebcd54d2c60b8a878e521e5e88dce4b,3,1b7aafe13b417d5ce2bde8d63d7aed8f,c3bdeed7c94d7c3efc97dcb883ac61e4,2017-09-02 00:17:16,399.61,24.47
aebcd54d2c60b8a878e521e5e88dce4b,4,f270f8fbabb4c061b0affeeeb28ee4db,6eadaeb93b406acfede93beef43d1ab6,2017-09-02 00:17:16,1408.98,7.98
f2a372b576e0a9df7c02e5f30f20e522,1,eac2eddcc0d2bca40cafdbeffebeea57,9abac1e08f58aca0f1a7bfd6748db2e3,2018-08-31 12:11:38,80.5,11.17
f2a372b576e0a9df7c02e5f30f20e522,2,84ef9dfeefaeb0e07bcdbcb6e488befd,59de715c89a0bc5a0235f0a58cfeaec4,2018-08-31 12:11:38,240.76,30.31
f2a372b576e0a9df7c02e5f30f20e522,3,c561edb403cf28b6f59f645f3f34e5e5,84ddfe7facbd20bd4db0dadbbbf354cc,2018-08-31 12:11:38,50.66,30.53
bb714dbe659bbf4c4fea2b8a2efee72c,1,eef1d9038db12cae1bbf586cc9d793af,a50aafea3cd9eae75b5e6ecfb50e42ff,2017-03-25 09:33:02,220.8,16.45
ebccdc13fbc8fccbbeb6d70a49eae880,1,401aae7f9ed6bb7043a9f833ca1cd7a6,e9eb90baad63cdf530fbf01adf2e9a8f,2017-09-22 09:38:11,76.32,9.05
ef833b74f5a3fb3c1b9dd0645acfd34b,1,a80cebe8c1f6d9bbbef73ab5e06c5bfe,8ffbadeed1df491e7bdddef8cfeae1ce,2017-10-15 06:59:23,57.57,27.06
ef833b74f5a3fb3c1b9dd0645acfd34b,2,d9fc25a3094bff637a50cbc5a7fdaa5f,c1b1c991e96fbcb4bf14b6df3a1ffdd4,2017-10-15 06:59:23,1230.76,20.14
bd6d6aaab679e54e4913db6bc0af5fda,1,e81f5cc6f7eef69207ccdb44fd710fed,3d6d2a37d30c2f4cf6e1fa48d65caebf,2018-04-21 05:50:33,87.92,23.95
04a8e7bca69ecfde15fe6cfbe2dd2e50,1,fae4026b53c4de6edda3037ebdbff1ce,64ff5ad6fdf9a52a4afdbac7fde49a44,2018-07-25 04:26:57,372.76,32.62
0bb1ddbedd8ac5aaf17ea72d6d8fb73a,1,bc1c15f2a2ae1a8d7f9d54dadbcda5bc,6eaea0deabfcfe6df1a74ad9b9e8b319,2017-05-09 12:08:24,178.04,13.32
94af5400dda5facfd04e6bfa2d4921ee,1,e378f81a51fa16f7aa9b7ce9bd75eab7,aba8b3e54baeb7174efc0bba22f6e00e,2018-06-17 07:41:02,67.9,9.7
67d093cbd11f9fa55f96c74ddc6e0eea,1,338235eb9f43ca2d792d7aedea2dc6ed,0f344a3ee8bfa4c8c263cfccd99cacfb,2017-11-06 02:05:48,29.75,21.06
120deacb59c9f2cb1f8cd5d37aebee68,1,8067f3d8eec7ad6169a06baffa1cfc0f,88bdc9f4f3cc2fca9460d7ffa401cf78,2018-01-15 14:51:18,168.74,6.14
120deacb59c9f2cb1f8cd5d37aebee68,2,d0c367b1a732cacc28bfe47ba1dfacfb,9c4b68c60b560ba3ca9febee9fe4fadf,2018-01-15 14:51:18,86.43,28.56
120deacb59c9f2cb1f8cd5d37aebee68,3,dfe51aedb6983a1ed8610139ac5bb3de,68cb91daad98a2ea9a6ece3bb78bef4d,2018-01-15 14:51:18,119.98,21.96
085b2d2ed56e3eab078aa61dfcb6cba5,1,e9ff818be38bdfdcbb094e0d5be5bae7,c5ec244a2b9ccedccf9acbccefd1e25a,2018-06-23 16:19:04,113.45,5.73
085b2d2ed56e3eab078aa61dfcb6cba5,2,fdc0ed4ab27c3aa4b6ff13f3655d75f9,cae2ba6afde3ecfeec3ce72c899c5a5f,2018-06-23 16:19:04,938.93,15.88
085b2d2ed56e3eab078aa61dfcb6cba5,3,ad6bb4ed42d4bcae3badb78a39c3bb9d,f869ddbdf11deeb4e27dd40c560eec7c,2018-06-23 16:19:04,123.3,29.0
307ea1e3d1c88657ea5cf1ed5fa7cd75,1,3fb7282cb5dea49f25d4b92a1cbb3d9a,3cdc0f4ffd5c6db515505cdaaf7673bb,2018-02-25 10:56:32,587.68,31.78
00b91a378ddef592bb9baccce0f4ab9b,1,8ed2f1c6e3abcbcf8eace9be69d4ac4f,94c1eea47afce9a0df9ff171d0bfeca6,2017-03-17 16:52:10,249.01,12.27
00b91a378ddef592bb9baccce0f4ab9b,2,ccde2e3d3d8bc266d12be238ad669805,383aabf29ec5b934f7ec0c3a49f1eb9b,2017-03-17 16:52:10,604.75,28.58
abf9523f95faa7eff70e7fdc0cc6adfc,1,2fbca44e3d9e5a141f1ae41563bcbd8b,a27573a60ed4b048ea47920f581af9bf,2017-07-12 04:04:42,43.3,33.03
abf9523f95faa7eff70e7fdc0cc6adfc,2,2ab652f3bdaabc8daac49b3edbc15fcb,9c4b68c60b560ba3ca9febee9fe4fadf,2017-07-12 04:04:42,417.93,30.15
abf9523f95faa7eff70e7fdc0cc6adfc,3,ba8b3b59e3fe2db35a7e4dafd9ee4e76,275680ead98dc24fb41a47fcedb70aab,2017-07-12 04:04:42,291.35,24.02
41afc296ebcc83ce2fc7d065d2eb3fdf,1,fcd3fa5cbbf05bf4ffafcfcfcae9afda,0adc47cd2bdebee3cd1c22bbfeab4ace,2017-05-10 11:05:01,219.07,21.54
078ca549bbce644de86d7d7cada81a0a,1,a7bb5aeaddaef80b4c9c5cddfb9aadbf,f2f4d12dbde6c3ad3ddfdceabcdfbbdd,2017-06-20 05:11:59,557.23,23.23
078ca549bbce644de86d7d7cada81a0a,2,56ea4ae2cc5aad2a77d14dda0ecffd6c,7bf7f0eba8c96dfcc1d6a56ea67cc745,2017-06-20 05:11:59,421.35,20.42
0afb52527445ba9c0ba5e9358ab7e0f8,1,dfe51aedb6983a1ed8610139ac5bb3de,0743bc478feb724fa0a3a1a93ac53b33,2018-06-01 07:22:35,70.6,12.93
0afb52527445ba9c0ba5e9358ab7e0f8,2,8bea0c7f7d0a3afadfccb4f9ac0ea1a0,4b54d20f99bfcde20e9da3d3c9cdebd2,2018-06-01 07:22:35,279.54,34.03
0afb52527445ba9c0ba5e9358ab7e0f8,3,fbfd0c873b0eca9ecc45d9fceebbff73,464a12def6aa81cd7dafcacbe8cd94e8,2018-06-01 07:22:35,597.07,9.49
acfa18cc3c3ee32f8a41ddc1bf7a6f39,1,cafdef7eec31eab3e8c3beddaca416a1,1ce1bd124cea02eb75aea0ea45c8bbdc,2017-10-29 04:14:00,45.13,16.85
e1b1e5a47fbc59d1abcada3fc5772f4e,1,b3f27581071faeb0ce3afec5b13d7fc5,ff81cfdafbd7309a8fb88de6efac9ef9,2017-02-16 13:39:41,56.41,27.49
0db4bcf63cd58f4eecafdd61acd8daf0,1,6caf1ba57e3efebbadc4af6940dbecd6,cd1f5f404ebab17a3ac9b36ff4abccbc,2017-01-25 01:47:24,127.56,29.08
bae8ef2a4f00ef7ad4aeba57ed9e7e82,1,b76c4edb68db83e1480fbcca95aab80a,bfcd8ff4ac079e03de9aa9b6decc5ee6,2018-05-30 13:05:49,317.9,22.32
cfd3c4d6d3d9acec20a25efc5ed0ebbc,1,5e7c8cb5f081608ecdcbafd1befa8ad1,bfe56b7a54ef04f1ffd5adb8ec6ff56a,2017-10-07 20:09:06,142.55,18.47
838ca3f78c8ecc91b42dba3eb9db5c93,1,05fcbda96a1a8a806e7a38aff0dc8dbf,c4d8d177f903b24dc7bea77fae9dae2c,2018-01-07 08:27:38,602.47,15.49
c1e02ae3b21f1decbd1a22b8370c1ee3,1,7aa069e1eecc51be80fefaae0d6bf2e3,55bbb3af67df3ad76a6d94cfeece15ef,2017-01-07 22:45:10,782.67,19.05
c1e02ae3b21f1decbd1a22b8370c1ee3,2,fc21184ea6dda975152c35ea0df3607e,247fc89becaba9ece9aaa6e311bc38b1,2017-01-07 22:45:10,349.56,26.62
c1e02ae3b21f1decbd1a22b8370c1ee3,3,cddaef178f7fc17d87fab8a0ef98a021,bbbf5dada2e6194ee94e8f545d71ff04,2017-01-07 22:45:10,579.19,28.36
c1e02ae3b21f1decbd1a22b8370c1ee3,4,b36eebecceb44ee89e18adaa2fcebaab,10ea4bdfcffcb0f3fed9dbd9fb7ddb34,2017-01-07 22:45:10,257.2,23.32
889119238aae1caaa8e8edf252f1c42f,1,9e5fbb4ba219ebaad1f1da2b39e4bb61,6cb9acecd8bcf192aaffc7e31afce626,2017-08-24 23:03:44,454.72,14.14
0bea1bbee5c92aca9bb045dfafbc3cf2,1,9a8a4045eda1c7cff454fdabab950e4e,c3bdeed7c94d7c3efc97dcb883ac61e4,2018-05-20 06:06:44,83.5,5.49
56e3e0a5fbbceb88e1ea4967a296f97f,1,0cfff5b0c2f1656b30af4dbc50691fd4,ea22f501ce6efa69c0844b77bdb2cefd,2018-08-31 13:08:49,261.85,15.7
3ecc8c57e7dca71b0ceadb9bfabf116b,1,81751afb4ee374f4c5d55bb129ff6422,ab0d5a9db34af9adcaaacae4c9368b49,2017-08-06 01:47:41,52.14,10.25
3aaedc0c469a5f3c0ffbfb4f0a2fb568,1,401aae7f9ed6bb7043a9f833ca1cd7a6,6060adc0abb286f6b23afafe219fceff,2017-09-11 07:02:18,98.04,8.81
9e30ebec1104e6f2e2d20cdd3711acfb,1,788afeec3b28dfc06fbbfbfab3f388a8,6a16dc48d5b7fcce6bcd043fe0c04c51,2017-03-10 10:32:29,90.1,21.22
35fc8fb7c5b370c6afa48bb4fbeea65c,1,3f7babfac3e6ef2dabd1b3a3dcf0ac35,7ebebb78bca3efbe45b704298d1adcca,2017-05-05 22:29:30,966.94,15.36
35fc8fb7c5b370c6afa48bb4fbeea65c,2,d9ee1dc60de2e681ae90c4050c64e2bc,f501b86a2bacdcaf05db863c1ad743cc,2017-05-05 22:29:30,192.23,8.49
